league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,0,,,,,,False,1611661327,73.0,555,2026-05-12,1022600014,1627668-1627673-1629546-1631136-204335,False,PDX,1629524-1630143-1631083-1642304-1642782,,,,,,1611661313,4,Marine Johannes,1629546,32,01:33,0,,0,,1627668,Breanna Stewart,1631083,Emily Engstler,False,0,,23.9,0.3083,78.0,Arc3,3,93.0,OffLiveBallTurnover,NYL,01:18,,20,238,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,77,,,,,,False,1611661323,217.0,270,2026-05-08,1022600001,1627673-1629546-1629566-1642210-203822,False,CON,1629568-1641649-1642800-1642809-203398,,,,,,1611661313,2,Rebekah Gardner,203822,27,03:44,0,,0,,203822,Rebekah Gardner,1642809,Saniya Rivers,False,26,,4.3,0.5319,219.0,ShortMidRange,2,224.0,OffLiveBallTurnover,NYL,03:39,,-16,40,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,78,,,,,,False,1611661323,232.0,264,2026-05-08,1022600001,1627673-1629546-1629566-1642210-203822,False,CON,1629568-1641649-1642800-1642809-203398,,,,,,1611661313,2,Jonquel Jones,1627673,25,04:07,0,,0,,0,,0,,False,23,,24.5,0.3829,238.0,Corner3,3,247.0,OffDeadball,NYL,03:58,,-233,77,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,79,,,,,,False,1611661323,291.0,235,2026-05-08,1022600001,1627668-1627673-1629546-1631136-203822,False,CON,1629568-1641649-1642800-1642809-203398,Rebekah Gardner,203822.0,Marine Johannes,1629546.0,Arc3,1611661313,2,Breanna Stewart,1627668,19,05:12,1627668,Breanna Stewart,1642800,Aneesah Morrow,0,,0,,False,25,7.0,24.8,0.3712,294.0,Arc3,3,312.0,OffShortMidRangeMiss,NYL,04:54,,201,146,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,80,,,,,,False,1611661323,291.0,233,2026-05-08,1022600001,1627668-1627673-1629546-1631136-203822,False,CON,1629568-1641649-1642800-1642809-203398,,,,,,1611661313,2,Marine Johannes,1629546,19,05:12,1627668,Breanna Stewart,1642800,Aneesah Morrow,0,,0,,False,25,,24.3,0.3939,303.0,Arc3,3,312.0,OffShortMidRangeMiss,NYL,05:03,,196,143,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,81,,,,,,False,1611661323,364.0,219,2026-05-08,1022600001,1627668-1627673-1629546-1631136-204335,False,CON,1641649-1642800-1642809-1642817-203398,,,,,,1611661313,2,Breanna Stewart,1627668,15,06:15,1627673,Jonquel Jones,1641649,Diamond Miller,0,,0,,False,25,,26.1,0.361,367.0,Arc3,3,375.0,OffArc3Miss,NYL,06:07,,6,261,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,82,,,,,,False,1611661323,383.0,215,2026-05-08,1022600001,1627668-1627673-1629546-1631136-204335,False,CON,1641649-1642800-1642809-1642817-203398,,,,,,1611661313,2,Breanna Stewart,1627668,13,06:34,0,,1641649,Diamond Miller,0,,0,,False,25,,5.0,0.4276,385.0,ShortMidRange,2,394.0,OffLongMidRangeMake,NYL,06:25,,44,24,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,83,,,,,,False,1611661323,529.0,168,2026-05-08,1022600001,1627668-1627673-1629546-1631136-204335,False,CON,1631135-1642817-1643429-1643441-1643449,,,,,,1611661313,2,Marine Johannes,1629546,3,09:13,1627668,Breanna Stewart,1642817,Hailey Van Lith,0,,0,,False,25,,24.3,0.2365,529.0,Arc3,3,553.0,OffLongMidRangeMiss,NYL,08:49,,221,100,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,84,,,,,,False,1611661323,78.0,137,2026-05-08,1022600001,1627673-1629546-1629566-1642210-203822,False,CON,1629568-1631135-1643429-1643441-1643449,,,,,,1611661313,1,Han Xu,1629566,38,01:38,0,,0,,0,,0,,False,19,,24.1,0.3671,81.0,Corner3,3,98.0,OffDeadball,NYL,01:21,,-238,36,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,85,,,,,,False,1611661323,152.0,104,2026-05-08,1022600001,1627668-1629546-1629566-1642210-203822,False,CON,1629568-1631135-1642809-1643449-203398,,,,,,1611661313,1,Han Xu,1629566,34,02:53,1642210,Julie Vanloo,203398,Brittney Griner,0,,0,,False,17,,23.1,0.402,164.0,Corner3,3,173.0,OffLongMidRangeMiss,NYL,02:44,,228,35,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,86,,,,,,False,1611661323,205.0,94,2026-05-08,1022600001,1627668-1629546-1629566-1642210-203822,False,CON,1629568-1631135-1642809-1643449-203398,,,,,,1611661313,1,Marine Johannes,1629546,30,03:41,1627668,Breanna Stewart,1643449,Charlisse Leger-Walker,0,,0,,False,15,,23.9,0.421,208.0,Corner3,3,221.0,OffFTMiss,NYL,03:28,,-238,20,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,87,,,,,,False,1611661323,332.0,55,2026-05-08,1022600001,1627668-1627673-1629546-1631136-204335,False,CON,1629568-1641649-1642800-1642809-203398,,,,,,1611661313,1,Jonquel Jones,1627673,20,05:49,0,,1629568,Kennedy Burke,0,,0,,False,10,,24.3,0.3602,334.0,Arc3,3,349.0,OffLongMidRangeMake,NYL,05:34,,205,131,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,88,,,,,,False,1611661323,420.0,35,2026-05-08,1022600001,1627668-1627673-1629546-1631136-204335,False,CON,1629568-1641649-1642800-1642809-203398,,,,,,1611661313,1,Betnijah Laney-Hamilton,204335,14,07:12,0,,0,,1627673,Jonquel Jones,1642800,Aneesah Morrow,False,6,,26.8,0.4102,426.0,Arc3,3,432.0,OffLiveBallTurnover,NYL,07:06,,-215,160,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,89,,,,,,False,1611661323,438.0,31,2026-05-08,1022600001,1627668-1627673-1629546-1631136-204335,False,CON,1629568-1641649-1642800-1642809-203398,,,,,,1611661313,1,Marine Johannes,1629546,12,07:36,0,,203398,Brittney Griner,0,,0,,False,6,,10.6,0.4049,440.0,ShortMidRange,2,456.0,OffShortMidRangeMake,NYL,07:20,,95,47,False,shots,4Q/OT | margin -3..3 | 300..120,team
