league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,request_id,request_table,request_url,request_status,request_row_index,game_id,date,home_team_id,away_team_id,home_points,away_points,home_possessions,away_possessions,home_team_abbreviation,away_team_abbreviation,is_playoffs,job_variant,request_scope
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,197,1022300199,2023-08-24,1611661325,1611661328,90,86,78,76,IND,SEA,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,198,1022300200,2023-08-24,1611661329,1611661319,87,94,85,84,CHI,LVA,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,199,1022300202,2023-08-25,1611661330,1611661320,78,83,75,74,ATL,LAS,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,200,1022300205,2023-08-27,1611661323,1611661320,83,68,80,82,CON,LAS,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,201,1022300207,2023-08-27,1611661317,1611661321,74,77,75,73,PHO,DAL,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,202,1022300209,2023-08-28,1611661313,1611661319,94,85,83,84,NYL,LVA,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,203,1022300210,2023-08-29,1611661330,1611661317,94,76,75,76,ATL,PHO,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,204,1022300212,2023-08-29,1611661320,1611661329,75,76,76,77,LAS,CHI,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,205,1022300213,2023-08-31,1611661323,1611661317,84,74,71,71,CON,PHO,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,206,1022300214,2023-08-31,1611661319,1611661322,84,75,77,78,LVA,WAS,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,207,1022300215,2023-08-31,1611661320,1611661328,61,72,81,81,LAS,SEA,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,208,1022300216,2023-09-01,1611661325,1611661321,100,110,76,78,IND,DAL,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,209,1022300217,2023-09-01,1611661313,1611661323,89,58,77,75,NYL,CON,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,210,1022300218,2023-09-01,1611661324,1611661330,91,85,89,88,MIN,ATL,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,211,1022300219,2023-09-02,1611661319,1611661328,103,77,82,81,LVA,SEA,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,212,1022300220,2023-09-03,1611661329,1611661313,69,86,81,80,CHI,NYL,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,213,1022300221,2023-09-03,1611661321,1611661325,84,97,89,87,DAL,IND,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,214,1022300222,2023-09-03,1611661324,1611661317,86,73,79,79,MIN,PHO,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,215,1022300223,2023-09-03,1611661320,1611661322,72,64,77,76,LAS,WAS,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,216,1022300190,2023-08-20,1611661329,1611661323,73,79,73,74,CHI,CON,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,217,1022300201,2023-08-24,1611661321,1611661324,81,90,81,81,DAL,MIN,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,218,1022300203,2023-08-26,1611661322,1611661319,78,62,81,81,WAS,LVA,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,219,1022300204,2023-08-26,1611661324,1611661313,76,111,81,83,MIN,NYL,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,220,1022300206,2023-08-27,1611661325,1611661330,83,80,78,78,IND,ATL,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,221,1022300208,2023-08-27,1611661328,1611661329,85,90,85,84,SEA,CHI,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,222,1022300211,2023-08-29,1611661322,1611661324,83,72,76,76,WAS,MIN,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,223,1022300224,2023-09-05,1611661323,1611661320,90,76,75,73,CON,LAS,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,224,1022300226,2023-09-05,1611661321,1611661313,93,94,80,80,DAL,NYL,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,225,1022300227,2023-09-05,1611661317,1611661322,77,100,76,75,PHO,WAS,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,226,1022300225,2023-09-05,1611661325,1611661329,69,96,81,82,IND,CHI,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,227,1022300228,2023-09-06,1611661330,1611661328,79,68,77,77,ATL,SEA,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,228,1022300229,2023-09-07,1611661313,1611661320,96,89,77,78,NYL,LAS,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,229,1022300230,2023-09-08,1611661323,1611661325,76,59,76,77,CON,IND,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,230,1022300231,2023-09-08,1611661322,1611661330,75,80,78,77,WAS,ATL,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,231,1022300232,2023-09-08,1611661329,1611661324,92,87,84,83,CHI,MIN,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,232,1022300233,2023-09-08,1611661321,1611661328,106,91,83,83,DAL,SEA,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,233,1022300234,2023-09-08,1611661317,1611661319,73,94,83,82,PHO,LVA,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,234,1022300235,2023-09-10,1611661330,1611661321,77,94,85,84,ATL,DAL,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,235,1022300236,2023-09-10,1611661323,1611661329,91,102,88,87,CON,CHI,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,236,1022300237,2023-09-10,1611661325,1611661324,87,72,77,77,IND,MIN,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,237,1022300238,2023-09-10,1611661313,1611661322,88,90,74,76,NYL,WAS,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,238,1022300239,2023-09-10,1611661319,1611661317,100,85,74,75,LVA,PHO,False,season_team_catalog,season
wnba,wnba_current_season_league_discovery,league_discovery,season_team_catalog,get-games,2023,Regular Season,season,"{'SeasonType': 'Regular Season', 'Season': '2023'}",discovery,get-games__season_team_catalog__season_type-Regular_Season__season-2023__24e10791,get-games,https://api.pbpstats.com/get-games/wnba?SeasonType=Regular+Season&Season=2023,200,239,1022300240,2023-09-10,1611661328,1611661320,89,91,85,84,SEA,LAS,False,season_team_catalog,season
