player_id,player_name,player_name_key,team_id,season,season_type,request_id,request_url,request_status,source_file,on_minutes,off_minutes,pts_per100_poss_on,pts_per100_poss_off,pts_per100_poss_on_off,assist_points_per100_poss_on,assist_points_per100_poss_off,assist_points_per100_poss_on_off,fta_per100_poss_on,fta_per100_poss_off,fta_per100_poss_on_off,turnovers_per100_poss_on,turnovers_per100_poss_off,turnovers_per100_poss_on_off,assists_per100_poss_on,assists_per100_poss_off,assists_per100_poss_on_off,ts_pct_on,ts_pct_off,ts_pct_on_off,efg_pct_on,efg_pct_off,efg_pct_on_off,fg3_pct_on,fg3_pct_off,fg3_pct_on_off,fg2_pct_on,fg2_pct_off,fg2_pct_on_off,usage_on,usage_off,usage_on_off,live_ball_turnover_pct_on,live_ball_turnover_pct_off,live_ball_turnover_pct_on_off,def_rebound_pct_on,def_rebound_pct_off,def_rebound_pct_on_off,off_rebound_pct_on,off_rebound_pct_off,off_rebound_pct_on_off,second_chance_points_pct_on,second_chance_points_pct_off,second_chance_points_pct_on_off,penalty_points_pct_on,penalty_points_pct_off,penalty_points_pct_on_off,penalty_off_poss_pct_on,penalty_off_poss_pct_off,penalty_off_poss_pct_on_off,avg2pt_shot_distance_on,avg2pt_shot_distance_off,avg2pt_shot_distance_on_off,avg3pt_shot_distance_on,avg3pt_shot_distance_off,avg3pt_shot_distance_on_off,shot_quality_avg_on,shot_quality_avg_off,shot_quality_avg_on_off,seconds_per_poss_off_on,seconds_per_poss_off_off,seconds_per_poss_off_on_off,seconds_per_poss_def_on,seconds_per_poss_def_off,seconds_per_poss_def_on_off,at_rim_frequency_on,at_rim_frequency_off,at_rim_frequency_on_off,at_rim_accuracy_on,at_rim_accuracy_off,at_rim_accuracy_on_off,at_rim_pct_assisted_on,at_rim_pct_assisted_off,at_rim_pct_assisted_on_off,arc3_frequency_on,arc3_frequency_off,arc3_frequency_on_off,arc3_accuracy_on,arc3_accuracy_off,arc3_accuracy_on_off,arc3_pct_assisted_on,arc3_pct_assisted_off,arc3_pct_assisted_on_off,corner3_frequency_on,corner3_frequency_off,corner3_frequency_on_off,corner3_accuracy_on,corner3_accuracy_off,corner3_accuracy_on_off,corner3_pct_assisted_on,corner3_pct_assisted_off,corner3_pct_assisted_on_off,shooting_fouls_drawn_pct_on,shooting_fouls_drawn_pct_off,shooting_fouls_drawn_pct_on_off,two_pt_shooting_fouls_drawn_pct_on,two_pt_shooting_fouls_drawn_pct_off,two_pt_shooting_fouls_drawn_pct_on_off,three_pt_shooting_fouls_drawn_pct_on,three_pt_shooting_fouls_drawn_pct_off,three_pt_shooting_fouls_drawn_pct_on_off,on_net_rating,off_net_rating,net_rating_diff,on_off_ortg_diff,on_off_drtg_diff,team_ts_diff,team_efg_diff,team_3pt_pct_diff,team_3pa_rate_diff,team_tov_pct_diff,team_ast_pct_diff,team_oreb_pct_diff,team_dreb_pct_diff,opp_ts_diff,opp_rim_rate_diff,opp_3pa_rate_diff,pace_diff,onoff_sample_flag,onoff_impact_score
1627673,Jonquel Jones,jonqueljones,1611661313,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661313__player_id-1627673__ef8de744,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661313&PlayerId=1627673,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661313__player_id-1627673__ef8de744__results.csv,423.364,198.091,22.295,19.192,3.103,11.697,13.334,-1.637,4.33,4.671,-0.341,2.912,2.79,0.123,4.925,5.599,-0.674,0.55,0.522,0.029,0.529,0.484,0.045,0.342,0.284,0.058,0.523,0.465,0.058,20.363,18.288,2.075,0.556,0.469,0.087,0.088,0.117,-0.029,0.047,0.043,0.004,0.12,0.112,0.008,0.15,0.351,-0.201,0.165,0.368,-0.203,6.878,7.617,-0.739,24.287,22.422,1.865,0.515,0.509,0.006,15.306,14.459,0.847,16.045,14.974,1.071,0.245,0.256,-0.011,0.681,0.737,-0.056,0.523,0.591,-0.068,0.258,0.311,-0.053,0.239,0.267,-0.028,0.659,0.734,-0.075,0.137,0.069,0.068,0.39,0.322,0.068,0.719,0.697,0.022,0.088,0.107,-0.019,0.129,0.162,-0.033,0.003,0.006,-0.004,,,,3.103,,0.029,0.045,0.058,,0.087,-0.674,0.004,-0.029,,,,0.847,large,100.0
203866,Kayla Thornton,kaylathornton,1611661313,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661313__player_id-203866__79be6722,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661313&PlayerId=203866,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661313__player_id-203866__79be6722__results.csv,50.091,141.909,14.043,22.427,-8.384,9.1,19.478,-10.378,3.19,3.771,-0.581,2.802,3.05,-0.248,3.912,7.136,-3.225,0.351,0.539,-0.187,0.313,0.508,-0.195,0.175,0.413,-0.237,0.31,0.358,-0.048,16.976,19.961,-2.985,0.256,0.441,-0.185,0.113,0.13,-0.017,0.033,0.115,-0.082,0.103,0.21,-0.107,0.138,0.255,-0.117,0.159,0.275,-0.116,5.865,7.681,-1.816,16.026,22.308,-6.283,0.369,0.492,-0.123,13.647,15.896,-2.248,13.358,15.231,-1.873,0.164,0.148,0.015,0.398,0.429,-0.031,0.27,0.266,0.005,0.187,0.22,-0.034,0.116,0.34,-0.225,0.341,0.617,-0.276,0.042,0.179,-0.137,0.197,0.29,-0.093,0.273,0.446,-0.174,0.078,0.075,0.003,0.099,0.103,-0.004,0.03,0.0,0.03,,,,-8.384,,-0.187,-0.195,-0.237,,-0.185,-3.225,-0.082,-0.017,,,,-2.248,medium,0.0
203866,Kayla Thornton,kaylathornton,1611661313,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661313__player_id-203866__7a6bcf10,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661313&PlayerId=203866,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661313__player_id-203866__7a6bcf10__results.csv,294.273,359.364,19.602,21.776,-2.174,14.066,12.984,1.082,4.851,4.464,0.387,3.769,2.304,1.465,5.857,5.419,0.439,0.524,0.573,-0.049,0.509,0.534,-0.025,0.387,0.266,0.12,0.478,0.533,-0.056,19.236,18.921,0.315,0.506,0.422,0.084,0.127,0.122,0.005,0.045,0.043,0.002,0.107,0.116,-0.008,0.28,0.178,0.102,0.32,0.216,0.104,6.782,7.049,-0.267,24.528,20.179,4.349,0.519,0.508,0.011,14.992,14.781,0.211,15.136,15.811,-0.675,0.269,0.268,0.001,0.655,0.705,-0.05,0.512,0.531,-0.019,0.291,0.281,0.01,0.306,0.26,0.047,0.746,0.643,0.104,0.085,0.088,-0.003,0.372,0.277,0.095,0.636,0.598,0.039,0.106,0.099,0.007,0.156,0.147,0.009,0.003,0.002,0.001,,,,-2.174,,-0.049,-0.025,0.12,,0.084,0.439,0.002,0.005,,,,0.211,large,38.99
1629568,Kennedy Burke,kennedyburke,1611661313,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661313__player_id-1629568__9918608c,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661313&PlayerId=1629568,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661313__player_id-1629568__9918608c__results.csv,16.364,184.091,21.532,14.518,7.014,16.748,7.574,9.174,3.397,3.076,0.321,3.54,2.529,1.01,6.168,3.152,3.016,0.492,0.411,0.081,0.467,0.372,0.095,0.258,0.237,0.021,0.339,0.369,-0.03,19.724,13.436,6.288,0.273,0.438,-0.166,0.125,0.105,0.021,0.072,0.043,0.03,0.126,0.09,0.036,0.253,0.107,0.146,0.311,0.119,0.192,6.273,5.099,1.174,18.397,15.665,2.732,0.447,0.358,0.089,14.773,11.386,3.387,14.96,11.571,3.389,0.084,0.162,-0.078,0.333,0.495,-0.162,0.121,0.342,-0.221,0.185,0.165,0.02,0.167,0.199,-0.033,0.273,0.437,-0.164,0.14,0.102,0.038,0.091,0.27,-0.179,0.091,0.537,-0.446,0.076,0.079,-0.003,0.08,0.121,-0.041,0.0,0.003,-0.003,,,,7.014,,0.081,0.095,0.021,,-0.166,3.016,0.03,0.021,,,,3.387,medium,100.0
1629568,Kennedy Burke,kennedyburke,1611661313,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661313__player_id-1629568__04aab830,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661313&PlayerId=1629568,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661313__player_id-1629568__04aab830__results.csv,167.182,518.545,21.027,22.665,-1.638,13.732,13.13,0.603,5.339,4.767,0.572,3.321,2.914,0.406,5.654,5.587,0.068,0.543,0.573,-0.03,0.504,0.554,-0.05,0.313,0.34,-0.027,0.454,0.56,-0.106,19.77,19.7,0.07,0.513,0.471,0.042,0.137,0.105,0.031,0.045,0.044,0.002,0.115,0.104,0.011,0.268,0.186,0.082,0.285,0.217,0.069,7.814,7.061,0.753,20.373,24.271,-3.897,0.503,0.515,-0.012,14.785,15.058,-0.273,15.178,15.888,-0.71,0.253,0.249,0.004,0.717,0.733,-0.016,0.57,0.527,0.043,0.311,0.257,0.054,0.297,0.231,0.066,0.728,0.637,0.091,0.063,0.139,-0.076,0.35,0.398,-0.048,0.614,0.718,-0.105,0.126,0.102,0.024,0.187,0.149,0.038,0.003,0.004,-0.001,,,,-1.638,,-0.03,-0.05,-0.027,,0.042,0.068,0.002,0.031,,,,-0.273,large,37.11
1630142,Leonie Fiebich,leoniefiebich,1611661313,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661313__player_id-1630142__b255b0cc,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661313&PlayerId=1630142,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661313__player_id-1630142__b255b0cc__results.csv,124.0,49.545,13.31,19.429,-6.119,7.506,17.059,-9.553,3.529,3.655,-0.127,2.91,3.05,-0.141,3.221,6.305,-3.084,0.36,0.495,-0.135,0.328,0.454,-0.126,0.197,0.331,-0.134,0.377,0.332,0.044,14.476,19.078,-4.603,0.376,0.355,0.021,0.104,0.122,-0.018,0.051,0.097,-0.046,0.083,0.232,-0.148,0.086,0.329,-0.243,0.114,0.315,-0.202,4.532,8.228,-3.696,15.636,22.556,-6.92,0.368,0.47,-0.103,11.321,15.346,-4.024,11.547,15.069,-3.522,0.155,0.152,0.003,0.454,0.427,0.027,0.25,0.182,0.068,0.161,0.224,-0.063,0.165,0.195,-0.03,0.352,0.442,-0.09,0.119,0.148,-0.029,0.216,0.24,-0.024,0.455,0.364,0.091,0.072,0.082,-0.011,0.126,0.113,0.012,0.0,0.023,-0.023,,,,-6.119,,-0.135,-0.126,-0.134,,0.021,-3.084,-0.046,-0.018,,,,-4.024,medium,0.0
1630142,Leonie Fiebich,leoniefiebich,1611661313,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661313__player_id-1630142__30fa7e3a,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661313&PlayerId=1630142,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661313__player_id-1630142__30fa7e3a__results.csv,304.364,346.636,20.015,20.073,-0.058,14.502,11.986,2.516,5.436,4.39,1.045,3.001,3.079,-0.078,5.982,4.967,1.015,0.524,0.543,-0.018,0.46,0.519,-0.059,0.23,0.375,-0.145,0.459,0.501,-0.042,18.958,18.671,0.287,0.411,0.43,-0.019,0.12,0.122,-0.003,0.046,0.044,0.002,0.096,0.128,-0.032,0.169,0.245,-0.076,0.276,0.273,0.003,7.533,6.91,0.623,17.959,24.465,-6.506,0.511,0.515,-0.005,14.914,14.815,0.099,15.308,15.344,-0.036,0.244,0.271,-0.028,0.648,0.655,-0.008,0.575,0.558,0.017,0.233,0.285,-0.052,0.222,0.271,-0.049,0.618,0.755,-0.137,0.074,0.112,-0.038,0.272,0.406,-0.135,0.606,0.712,-0.106,0.13,0.096,0.034,0.163,0.151,0.012,0.006,0.004,0.002,,,,-0.058,,-0.018,-0.059,-0.145,,-0.019,1.015,0.002,-0.003,,,,0.099,large,67.27
1642301,Marquesha Davis,marqueshadavis,1611661313,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661313__player_id-1642301__a286397b,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661313&PlayerId=1642301,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661313__player_id-1642301__a286397b__results.csv,1.091,203.091,15.152,14.722,0.43,4.545,8.239,-3.694,3.03,3.444,-0.414,0.0,2.85,-2.85,1.515,3.496,-1.981,0.295,0.416,-0.12,0.295,0.377,-0.081,0.136,0.222,-0.086,0.091,0.392,-0.301,6.818,18.327,-11.508,0.0,0.474,-0.474,0.061,0.118,-0.058,0.0,0.047,-0.047,0.091,0.086,0.005,0.136,0.113,0.023,0.243,0.149,0.093,0.436,7.858,-7.422,6.755,17.912,-11.158,0.196,0.475,-0.279,6.243,15.203,-8.961,5.576,14.747,-9.171,0.0,0.179,-0.179,0.0,0.512,-0.512,0.0,0.337,-0.337,0.182,0.188,-0.006,0.136,0.19,-0.053,0.182,0.442,-0.261,0.091,0.12,-0.029,0.0,0.254,-0.254,0.0,0.537,-0.537,0.045,0.084,-0.039,0.045,0.132,-0.086,0.0,0.003,-0.003,,,,0.43,,-0.12,-0.081,-0.086,,-0.474,-1.981,-0.047,-0.058,,,,-8.961,medium,0.0
1631055,Nyara Sabally,nyarasabally,1611661313,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661313__player_id-1631055__689293e0,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661313&PlayerId=1631055,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661313__player_id-1631055__689293e0__results.csv,32.636,163.364,20.601,12.819,7.782,20.614,7.964,12.65,3.257,2.527,0.729,2.083,2.08,0.003,7.942,3.333,4.609,0.526,0.366,0.16,0.47,0.338,0.132,0.407,0.225,0.181,0.295,0.351,-0.056,18.49,12.886,5.604,0.238,0.42,-0.182,0.117,0.101,0.016,0.075,0.033,0.042,0.262,0.07,0.193,0.292,0.091,0.201,0.261,0.136,0.125,8.884,4.859,4.025,22.713,17.863,4.849,0.453,0.371,0.083,15.566,12.319,3.247,14.283,13.243,1.04,0.073,0.162,-0.089,0.323,0.473,-0.151,0.227,0.313,-0.086,0.318,0.181,0.137,0.297,0.187,0.11,0.523,0.453,0.07,0.162,0.117,0.045,0.151,0.263,-0.112,0.273,0.536,-0.264,0.098,0.061,0.036,0.144,0.102,0.042,0.0,0.003,-0.003,,,,7.782,,0.16,0.132,0.181,,-0.182,4.609,0.042,0.016,,,,3.247,medium,100.0
1631055,Nyara Sabally,nyarasabally,1611661313,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661313__player_id-1631055__13ebb98d,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661313&PlayerId=1631055,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661313__player_id-1631055__13ebb98d__results.csv,127.909,567.455,20.66,21.625,-0.965,13.437,11.691,1.746,5.027,3.452,1.575,3.287,3.987,-0.699,5.731,4.831,0.9,0.53,0.552,-0.022,0.497,0.526,-0.029,0.296,0.421,-0.125,0.496,0.484,0.012,19.664,19.852,-0.188,0.433,0.428,0.005,0.114,0.108,0.006,0.041,0.035,0.006,0.128,0.097,0.031,0.28,0.262,0.017,0.328,0.256,0.073,7.948,6.894,1.054,22.475,24.5,-2.024,0.505,0.52,-0.016,14.541,15.225,-0.684,15.485,15.424,0.061,0.226,0.221,0.005,0.797,0.67,0.127,0.538,0.634,-0.096,0.329,0.298,0.031,0.296,0.358,-0.063,0.823,0.838,-0.015,0.066,0.143,-0.077,0.227,0.446,-0.219,0.545,0.798,-0.253,0.102,0.079,0.023,0.161,0.121,0.04,0.009,0.003,0.006,,,,-0.965,,-0.022,-0.029,-0.125,,0.005,0.9,0.006,0.006,,,,-0.684,large,56.06
1629477,Sabrina Ionescu,sabrinaionescu,1611661313,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661313__player_id-1629477__38ec1b17,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661313&PlayerId=1629477,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661313__player_id-1629477__38ec1b17__results.csv,142.273,26.636,13.03,17.977,-4.947,6.71,17.042,-10.332,3.385,2.352,1.033,2.355,2.108,0.247,2.78,6.257,-3.476,0.393,0.429,-0.036,0.362,0.404,-0.042,0.201,0.306,-0.105,0.384,0.266,0.119,12.345,19.04,-6.696,0.44,0.211,0.229,0.103,0.127,-0.024,0.055,0.082,-0.027,0.07,0.223,-0.153,0.091,0.265,-0.174,0.146,0.247,-0.102,4.355,8.699,-4.344,15.43,20.299,-4.87,0.373,0.467,-0.094,11.193,15.256,-4.063,11.746,14.324,-2.577,0.174,0.106,0.068,0.445,0.318,0.127,0.306,0.212,0.094,0.113,0.281,-0.168,0.16,0.194,-0.035,0.371,0.455,-0.084,0.146,0.105,0.04,0.219,0.136,0.083,0.446,0.182,0.264,0.08,0.054,0.026,0.121,0.079,0.042,0.003,0.0,0.003,,,,-4.947,,-0.036,-0.042,-0.105,,0.229,-3.476,-0.027,-0.024,,,,-4.063,medium,0.0
1629477,Sabrina Ionescu,sabrinaionescu,1611661313,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661313__player_id-1629477__18441c24,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661313&PlayerId=1629477,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661313__player_id-1629477__18441c24__results.csv,443.818,172.545,17.081,20.359,-3.278,9.128,13.138,-4.01,3.877,4.873,-0.996,2.032,3.414,-1.383,3.747,5.509,-1.762,0.54,0.526,0.014,0.52,0.497,0.024,0.343,0.291,0.052,0.475,0.485,-0.01,14.449,19.589,-5.14,0.368,0.452,-0.083,0.107,0.126,-0.019,0.04,0.045,-0.005,0.105,0.131,-0.026,0.181,0.254,-0.073,0.212,0.275,-0.063,6.074,7.336,-1.262,19.933,22.386,-2.453,0.467,0.508,-0.04,13.638,14.748,-1.11,13.83,15.853,-2.023,0.241,0.252,-0.011,0.563,0.728,-0.165,0.506,0.599,-0.093,0.232,0.28,-0.048,0.235,0.281,-0.047,0.694,0.747,-0.053,0.151,0.073,0.078,0.391,0.403,-0.012,0.727,0.606,0.121,0.11,0.1,0.01,0.162,0.143,0.018,0.005,0.0,0.005,,,,-3.278,,0.014,0.024,0.052,,-0.083,-1.762,-0.005,-0.019,,,,-1.11,large,0.0
1631056,Amy Atwell,amyatwell,1611661317,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661317__player_id-1631056__4bd8cab7,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661317&PlayerId=1631056,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661317__player_id-1631056__4bd8cab7__results.csv,0.444,43.778,22.222,18.986,3.236,11.111,10.653,0.458,5.556,2.271,3.284,0.0,2.249,-2.249,5.556,4.44,1.115,0.222,0.565,-0.343,0.222,0.556,-0.334,0.0,0.294,-0.294,0.222,0.458,-0.235,11.111,15.97,-4.859,0.0,0.343,-0.343,0.0,0.119,-0.119,0.0,0.05,-0.05,0.0,0.19,-0.19,0.111,0.031,0.08,0.222,0.07,0.152,0.778,5.907,-5.129,0.0,16.088,-16.088,0.13,0.474,-0.344,4.667,15.318,-10.652,5.481,15.309,-9.828,0.222,0.295,-0.073,0.222,0.569,-0.347,0.111,0.406,-0.294,0.0,0.319,-0.319,0.0,0.265,-0.265,0.0,0.538,-0.538,0.0,0.042,-0.042,0.0,0.278,-0.278,0.0,0.333,-0.333,0.111,0.062,0.049,0.111,0.067,0.044,0.0,0.009,-0.009,,,,3.236,,-0.343,-0.334,-0.294,,-0.343,1.115,-0.05,-0.119,,,,-10.652,small,0.0
203398,Brittney Griner,brittneygriner,1611661317,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661317__player_id-203398__460126c6,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661317&PlayerId=203398,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661317__player_id-203398__460126c6__results.csv,26.222,11.556,17.358,18.759,-1.401,12.648,9.593,3.056,1.274,2.193,-0.919,2.118,0.659,1.459,5.026,4.269,0.757,0.613,0.474,0.139,0.609,0.47,0.139,0.29,0.194,0.095,0.404,0.39,0.014,12.662,15.096,-2.435,0.2,0.222,-0.022,0.106,0.104,0.002,0.057,0.02,0.037,0.157,0.136,0.021,0.025,0.136,-0.112,0.05,0.186,-0.136,4.592,5.07,-0.479,13.42,13.561,-0.141,0.426,0.363,0.063,12.9,15.108,-2.208,14.044,14.611,-0.567,0.268,0.147,0.121,0.45,0.422,0.028,0.206,0.222,-0.017,0.317,0.276,0.041,0.25,0.194,0.056,0.315,0.278,0.037,0.052,0.0,0.052,0.278,0.0,0.278,0.333,0.0,0.333,0.037,0.038,-0.002,0.038,0.045,-0.007,0.01,0.0,0.01,,,,-1.401,,0.139,0.139,0.095,,-0.022,0.757,0.037,0.002,,,,-2.208,small,0.0
203398,Brittney Griner,brittneygriner,1611661317,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661317__player_id-203398__41a328a7,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661317&PlayerId=203398,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661317__player_id-203398__41a328a7__results.csv,237.286,264.714,11.612,16.59,-4.979,7.82,10.852,-3.032,2.335,3.934,-1.6,3.27,3.889,-0.618,3.353,4.396,-1.044,0.408,0.48,-0.072,0.387,0.436,-0.05,0.22,0.211,0.008,0.365,0.473,-0.108,13.929,18.152,-4.222,0.467,0.504,-0.037,0.126,0.103,0.023,0.022,0.045,-0.023,0.063,0.154,-0.092,0.172,0.323,-0.151,0.226,0.28,-0.054,6.236,8.109,-1.873,17.574,21.27,-3.695,0.454,0.501,-0.047,14.749,15.025,-0.276,14.504,15.274,-0.769,0.257,0.239,0.017,0.424,0.572,-0.149,0.368,0.552,-0.184,0.266,0.29,-0.024,0.238,0.221,0.016,0.546,0.626,-0.08,0.135,0.106,0.029,0.248,0.201,0.047,0.559,0.571,-0.012,0.055,0.091,-0.036,0.096,0.159,-0.063,0.005,0.014,-0.009,,,,-4.979,,-0.072,-0.05,0.008,,-0.037,-1.044,-0.023,0.023,,,,-0.276,large,0.0
1642298,Celeste Taylor,celestetaylor,1611661317,2024,Playoffs,get-on-off__player_on_off__season-2024__season_type-Playoffs__team_id-1611661317__player_id-1642298__15c787bc,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Playoffs&TeamId=1611661317&PlayerId=1642298,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Playoffs__team_id-1611661317__player_id-1642298__15c787bc__results.csv,12.556,28.667,21.586,18.838,2.747,7.569,9.69,-2.121,3.454,1.887,1.567,1.663,2.478,-0.815,2.976,3.959,-0.982,0.419,0.545,-0.126,0.399,0.539,-0.14,0.102,0.318,-0.216,0.396,0.445,-0.049,18.548,15.013,3.535,0.333,0.209,0.124,0.11,0.119,-0.009,0.043,0.053,-0.01,0.312,0.144,0.168,0.021,0.038,-0.017,0.164,0.067,0.097,5.461,5.157,0.304,13.687,13.217,0.47,0.404,0.42,-0.016,14.147,13.398,0.749,14.944,13.724,1.22,0.265,0.329,-0.064,0.5,0.559,-0.059,0.333,0.296,0.037,0.236,0.184,0.052,0.094,0.25,-0.156,0.185,0.304,-0.119,0.007,0.061,-0.054,0.111,0.167,-0.056,0.111,0.222,-0.111,0.107,0.036,0.071,0.12,0.036,0.084,0.0,0.011,-0.011,,,,2.747,,-0.126,-0.14,-0.216,,0.124,-0.982,-0.01,-0.009,,,,0.749,small,100.0
1642298,Celeste Taylor,celestetaylor,1611661317,2024,Regular Season,get-on-off__player_on_off__season-2024__season_type-Regular_Season__team_id-1611661317__player_id-1642298__8d5a962b,https://api.pbpstats.com/get-on-off/wnba/player?Season=2024&SeasonType=Regular+Season&TeamId=1611661317&PlayerId=1642298,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2024__season_type-Regular_Season__team_id-1611661317__player_id-1642298__8d5a962b__results.csv,85.857,453.786,16.076,15.745,0.331,10.357,8.991,1.367,3.964,3.359,0.606,1.948,3.928,-1.98,4.582,3.648,0.934,0.396,0.472,-0.076,0.369,0.436,-0.068,0.217,0.232,-0.016,0.43,0.436,-0.006,14.777,17.354,-2.576,0.309,0.497,-0.188,0.09,0.111,-0.021,0.028,0.056,-0.029,0.076,0.123,-0.046,0.135,0.287,-0.152,0.127,0.254,-0.126,6.686,7.323,-0.637,17.622,21.114,-3.493,0.35,0.506,-0.156,10.729,15.2,-4.471,11.103,15.417,-4.314,0.132,0.273,-0.141,0.413,0.601,-0.188,0.411,0.54,-0.129,0.223,0.269,-0.046,0.245,0.212,0.032,0.505,0.552,-0.047,0.076,0.094,-0.018,0.144,0.26,-0.116,0.25,0.571,-0.321,0.082,0.076,0.006,0.143,0.117,0.026,0.017,0.006,0.011,,,,0.331,,-0.076,-0.068,-0.016,,-0.188,0.934,-0.029,-0.021,,,,-4.471,large,0.0
